EmployeeID,Date,TasksCompleted,HoursWorked,EfficiencyScore
E073,2025-07-15,14,7.96,0.597
E073,2025-07-16,14,7.7,0.576
E073,2025-07-17,12,8.15,0.518
E073,2025-07-18,16,8.93,0.474
E073,2025-07-21,19,8.0,0.676
E073,2025-07-22,13,7.01,0.684
E073,2025-07-23,12,7.37,0.507
E073,2025-07-24,13,7.19,0.555
E073,2025-07-25,15,8.33,0.619
E073,2025-07-28,19,7.06,0.726
E073,2025-07-29,16,7.27,0.617
E073,2025-07-30,14,8.51,0.663
E073,2025-07-31,15,7.72,0.605
E073,2025-08-01,14,8.97,0.526
E073,2025-08-04,9,7.73,0.499
E073,2025-08-05,15,7.36,0.689
E073,2025-08-06,17,7.59,0.678
E073,2025-08-07,8,7.46,0.409
E073,2025-08-08,13,8.94,0.487
E073,2025-08-11,20,8.16,0.692
E073,2025-08-12,10,7.53,0.495
E073,2025-08-13,23,8.32,0.725
E073,2025-08-14,14,7.66,0.488
E073,2025-08-15,19,7.49,0.738
E073,2025-08-18,17,8.53,0.652
E073,2025-08-19,15,8.82,0.54
E073,2025-08-20,13,7.24,0.519
E073,2025-08-21,15,7.01,0.544
E073,2025-08-22,17,7.8,0.7
E073,2025-08-25,19,7.04,0.742
E073,2025-08-26,16,7.96,0.575
E073,2025-08-27,9,8.24,0.42
E073,2025-08-28,12,7.52,0.473
E073,2025-08-29,17,8.2,0.685
E073,2025-09-01,15,7.58,0.619
E073,2025-09-02,15,8.59,0.586
E073,2025-09-03,15,7.36,0.564
E073,2025-09-04,18,8.62,0.596
E073,2025-09-05,16,7.74,0.541
E073,2025-09-08,11,8.14,0.473
E073,2025-09-09,14,7.89,0.491
E073,2025-09-10,15,7.39,0.64
E073,2025-09-11,16,7.92,0.692
E073,2025-09-12,20,8.1,0.653
E073,2025-09-15,13,8.73,0.504
E073,2025-09-16,22,8.46,0.669
E073,2025-09-17,17,8.02,0.559
E073,2025-09-18,13,8.48,0.631
E073,2025-09-19,14,8.54,0.56
E073,2025-09-22,12,7.38,0.522
E073,2025-09-23,19,8.98,0.597
E073,2025-09-24,15,8.29,0.606
E073,2025-09-25,16,7.56,0.541
E073,2025-09-26,13,7.35,0.56
E073,2025-09-29,15,7.84,0.526
E073,2025-09-30,17,8.54,0.634
E074,2025-01-01,5,7.36,0.268
E074,2025-01-02,4,7.17,0.246
E074,2025-01-03,10,8.1,0.381
E074,2025-01-06,8,7.76,0.319
E074,2025-01-07,13,7.52,0.437
E074,2025-01-08,10,8.17,0.529
E074,2025-01-09,6,7.05,0.344
E074,2025-01-10,4,7.3,0.2
E074,2025-01-13,7,7.82,0.331
E074,2025-01-14,11,8.79,0.434
E074,2025-01-15,8,7.14,0.364
E074,2025-01-16,10,8.18,0.501
E074,2025-01-17,9,7.94,0.468
E074,2025-01-20,7,8.39,0.284
E074,2025-01-21,8,7.64,0.295
E074,2025-01-22,8,7.96,0.374
E074,2025-01-23,14,7.49,0.545
E074,2025-01-24,9,8.74,0.339
E074,2025-01-27,7,7.71,0.326
E074,2025-01-28,5,7.35,0.277
E074,2025-01-29,9,7.63,0.399
E074,2025-01-30,8,7.25,0.282
E074,2025-01-31,12,7.34,0.428
E074,2025-02-03,9,8.88,0.313
E074,2025-02-04,9,8.69,0.338
E074,2025-02-05,16,7.69,0.556
E074,2025-02-06,8,7.16,0.48
E074,2025-02-07,11,7.55,0.514
E074,2025-02-10,10,7.39,0.479
E074,2025-02-11,10,7.72,0.416
E074,2025-02-12,12,8.56,0.401
E074,2025-02-13,9,8.84,0.279
E074,2025-02-14,12,8.83,0.454
E074,2025-02-17,11,8.38,0.34
E074,2025-02-18,12,8.47,0.389
E074,2025-02-19,13,8.15,0.449
E074,2025-02-20,8,7.12,0.458
E074,2025-02-21,8,8.2,0.394
E074,2025-02-24,8,8.11,0.362
E074,2025-02-25,8,8.81,0.241
E074,2025-02-26,8,7.94,0.312
E074,2025-02-27,7,7.25,0.287
E074,2025-02-28,13,7.12,0.502
E074,2025-03-03,10,7.02,0.47
E074,2025-03-04,6,7.66,0.315
E074,2025-03-05,15,8.31,0.488
E074,2025-03-06,7,7.64,0.342
E074,2025-03-07,20,8.99,0.605
E074,2025-03-10,13,8.17,0.426
E074,2025-03-11,15,8.56,0.517
E074,2025-03-12,15,7.87,0.542
E074,2025-03-13,11,8.8,0.377
E074,2025-03-14,16,7.63,0.572
E074,2025-03-17,8,7.38,0.3
E074,2025-03-18,8,7.34,0.411
E074,2025-03-19,11,7.6,0.593
E074,2025-03-20,13,7.97,0.459
E074,2025-03-21,13,8.84,0.393
E074,2025-03-24,10,7.32,0.526
E074,2025-03-25,11,8.79,0.476
E074,2025-03-26,16,7.31,0.606
E074,2025-03-27,15,8.74,0.508
E074,2025-03-28,17,7.31,0.627
E074,2025-03-31,14,7.34,0.623
E074,2025-04-01,13,8.32,0.463
E074,2025-04-02,13,8.78,0.424
E074,2025-04-03,11,7.91,0.475
E074,2025-04-04,13,8.03,0.463
E074,2025-04-07,13,7.19,0.49
E074,2025-04-08,12,8.02,0.599
E074,2025-04-09,9,7.15,0.368
E074,2025-04-10,8,7.45,0.314
E074,2025-04-11,11,7.26,0.455
E074,2025-04-14,8,8.42,0.335
E074,2025-04-15,9,7.85,0.474
E074,2025-04-16,10,7.4,0.399
E074,2025-04-17,9,7.86,0.447
E074,2025-04-18,13,8.09,0.489
E074,2025-04-21,14,8.94,0.571
E074,2025-04-22,18,8.06,0.581
E074,2025-04-23,10,7.25,0.48
E074,2025-04-24,15,8.99,0.573
E074,2025-04-25,16,8.96,0.516
E074,2025-04-28,11,7.75,0.464
E074,2025-04-29,9,8.8,0.406
E074,2025-04-30,12,8.94,0.378
E074,2025-05-01,10,7.04,0.479
E074,2025-05-02,10,7.93,0.501
E074,2025-05-05,10,8.8,0.476
E074,2025-05-06,13,7.51,0.485
E074,2025-05-07,6,7.86,0.284
E074,2025-05-08,15,8.45,0.484
E074,2025-05-09,10,7.76,0.401
E074,2025-05-12,10,8.88,0.427
E074,2025-05-13,13,7.57,0.443
E074,2025-05-14,14,8.94,0.495
E074,2025-05-15,12,7.71,0.498
E074,2025-05-16,17,7.94,0.622
E074,2025-05-19,11,7.1,0.615
E074,2025-05-20,10,7.36,0.429
E074,2025-05-21,11,8.02,0.349
E074,2025-05-22,10,7.65,0.509
E074,2025-05-23,12,8.36,0.608
E074,2025-05-26,8,7.36,0.446
E074,2025-05-27,8,7.59,0.297
E074,2025-05-28,11,7.14,0.46
E074,2025-05-29,5,7.56,0.238
E074,2025-05-30,8,7.56,0.422
E074,2025-06-02,8,7.36,0.42
E074,2025-06-03,10,7.41,0.562
E074,2025-06-04,13,8.4,0.527
E074,2025-06-05,7,8.87,0.246
E074,2025-06-06,14,7.7,0.568
E074,2025-06-09,8,8.16,0.294
E074,2025-06-10,14,7.41,0.587
E074,2025-06-11,14,8.9,0.413
E074,2025-06-12,9,8.77,0.275
E074,2025-06-13,9,8.03,0.406
E074,2025-06-16,10,7.34,0.501
E074,2025-06-17,15,8.09,0.54
E074,2025-06-18,13,8.61,0.471
E074,2025-06-19,8,7.49,0.364
E074,2025-06-20,7,7.19,0.38
E074,2025-06-23,8,7.95,0.401
E074,2025-06-24,6,7.86,0.28
E074,2025-06-25,12,7.64,0.588
E074,2025-06-26,8,7.86,0.354
E074,2025-06-27,11,7.34,0.513
E074,2025-06-30,13,8.64,0.388
E074,2025-07-01,8,8.29,0.36
E074,2025-07-02,10,8.09,0.374
E074,2025-07-03,15,8.99,0.556
E074,2025-07-04,10,8.24,0.42
E074,2025-07-07,13,7.28,0.516
E074,2025-07-08,10,7.73,0.379
E074,2025-07-09,9,7.01,0.364
E074,2025-07-10,6,7.9,0.285
E074,2025-07-11,7,7.62,0.357
E074,2025-07-14,11,8.11,0.399
E074,2025-07-15,9,8.47,0.414
E074,2025-07-16,10,8.74,0.348
E074,2025-07-17,9,8.05,0.339
E074,2025-07-18,8,8.67,0.296
E074,2025-07-21,8,8.55,0.29
E074,2025-07-22,10,7.9,0.417
E074,2025-07-23,6,7.37,0.235
E074,2025-07-24,10,7.97,0.337
E074,2025-07-25,8,7.57,0.339
E074,2025-07-28,8,7.08,0.391
E074,2025-07-29,12,8.59,0.548
E074,2025-07-30,13,8.25,0.517
E074,2025-07-31,11,8.82,0.375
E074,2025-08-01,13,7.42,0.446
E074,2025-08-04,11,7.42,0.568
E074,2025-08-05,13,8.12,0.498
E074,2025-08-06,10,8.15,0.433
E074,2025-08-07,12,8.11,0.384
E074,2025-08-08,9,7.37,0.362
E074,2025-08-11,8,8.7,0.32
E074,2025-08-12,18,8.39,0.601
E074,2025-08-13,5,7.58,0.251
E074,2025-08-14,9,8.46,0.348
E074,2025-08-15,6,7.45,0.327
E074,2025-08-18,12,8.92,0.486
E074,2025-08-19,13,8.45,0.594
E074,2025-08-20,16,7.84,0.549
E074,2025-08-21,9,8.6,0.453
E074,2025-08-22,9,8.71,0.337
E074,2025-08-25,7,7.73,0.382
E074,2025-08-26,13,7.86,0.539
E074,2025-08-27,12,7.28,0.574
E074,2025-08-28,15,7.42,0.549
E074,2025-08-29,12,7.52,0.547
E074,2025-09-01,12,7.24,0.585
E074,2025-09-02,6,8.31,0.286
E074,2025-09-03,17,7.73,0.591
E074,2025-09-04,12,7.37,0.513
E074,2025-09-05,8,7.78,0.35
E074,2025-09-08,7,7.61,0.348
E074,2025-09-09,7,7.65,0.336
E074,2025-09-10,11,8.92,0.363
E074,2025-09-11,12,8.9,0.361
E074,2025-09-12,9,7.91,0.325
E074,2025-09-15,13,7.98,0.545
E074,2025-09-16,11,7.74,0.361
E074,2025-09-17,10,8.76,0.474
E074,2025-09-18,11,8.91,0.377
E074,2025-09-19,6,7.56,0.289
E074,2025-09-22,16,8.98,0.455
E074,2025-09-23,14,8.75,0.545
E074,2025-09-24,6,8.5,0.306
E074,2025-09-25,19,8.97,0.534
E074,2025-09-26,14,8.68,0.43
E074,2025-09-29,16,8.19,0.605
E074,2025-09-30,17,8.48,0.557
E075,2025-01-01,9,8.03,0.344
E075,2025-01-02,14,7.06,0.738
E075,2025-01-03,21,8.13,0.764
E075,2025-01-06,17,7.48,0.648
E075,2025-01-07,19,7.27,0.672
E075,2025-01-08,13,7.11,0.497
E075,2025-01-09,14,8.21,0.638
E075,2025-01-10,17,7.91,0.649
E075,2025-01-13,19,8.99,0.677
E075,2025-01-14,12,7.57,0.537
E075,2025-01-15,12,8.2,0.542
E075,2025-01-16,13,8.41,0.565
E075,2025-01-17,20,9.0,0.699
E075,2025-01-20,11,7.01,0.619
E075,2025-01-21,13,7.2,0.51
E075,2025-01-22,17,8.3,0.606
E075,2025-01-23,17,7.64,0.627
E075,2025-01-24,10,7.58,0.422
E075,2025-01-27,14,8.02,0.632
E075,2025-01-28,20,7.39,0.752
E075,2025-01-29,14,7.18,0.73
E075,2025-01-30,9,8.28,0.36
E075,2025-01-31,24,7.8,0.852
E075,2025-02-03,14,7.86,0.723
E075,2025-02-04,13,8.57,0.427
E075,2025-02-05,22,8.63,0.727
E075,2025-02-06,20,8.19,0.647
E075,2025-02-07,17,8.15,0.644
E075,2025-02-10,8,7.11,0.402
E075,2025-02-11,20,8.73,0.644
E075,2025-02-12,12,7.63,0.521
E075,2025-02-13,12,7.06,0.597
E075,2025-02-14,14,7.37,0.717
E075,2025-02-17,10,7.2,0.495
E075,2025-02-18,10,7.57,0.532
E075,2025-02-19,15,8.38,0.59
E075,2025-02-20,14,8.29,0.483
E075,2025-02-21,19,7.66,0.681
E075,2025-02-24,21,8.41,0.721
E075,2025-02-25,13,8.85,0.568
E075,2025-02-26,12,8.18,0.6
E075,2025-02-27,14,7.98,0.625
E075,2025-02-28,12,8.32,0.446
E075,2025-03-03,11,8.82,0.427
E075,2025-03-04,20,8.04,0.706
E075,2025-03-05,13,7.8,0.595
E075,2025-03-06,17,7.6,0.756
E075,2025-03-07,13,8.42,0.455
E075,2025-03-10,11,8.1,0.571
E075,2025-03-11,19,8.82,0.806
E075,2025-03-12,14,8.84,0.636
E075,2025-03-13,15,8.77,0.546
E075,2025-03-14,18,7.43,0.623
E075,2025-03-17,12,8.08,0.541
E075,2025-03-18,22,8.65,0.813
E075,2025-03-19,15,7.77,0.535
E075,2025-03-20,20,7.08,0.737
E075,2025-03-21,18,8.43,0.625
E075,2025-03-24,22,8.83,0.748
E075,2025-03-25,7,7.39,0.376
E075,2025-03-26,16,7.16,0.831
E075,2025-03-27,18,8.8,0.746
E075,2025-03-28,13,8.89,0.487
E075,2025-03-31,11,7.21,0.622
E075,2025-04-01,13,8.59,0.627
E075,2025-04-02,16,8.63,0.622
E075,2025-04-03,23,7.46,0.783
E075,2025-04-04,14,7.78,0.51
E075,2025-04-07,19,8.33,0.794
E075,2025-04-08,19,7.61,0.702
E075,2025-04-09,11,7.53,0.591
E075,2025-04-10,21,8.94,0.625
E075,2025-04-11,10,7.96,0.45
E075,2025-04-14,15,8.82,0.674
E075,2025-04-15,21,8.73,0.693
E075,2025-04-16,18,8.92,0.58
E075,2025-04-17,10,7.04,0.602
E075,2025-04-18,18,7.09,0.736
E075,2025-04-21,13,8.91,0.576
E075,2025-04-22,19,8.15,0.615
E075,2025-04-23,14,8.38,0.641
E075,2025-04-24,18,8.32,0.728
E075,2025-04-25,14,8.88,0.619
E075,2025-04-28,24,8.48,0.828
E075,2025-04-29,14,8.49,0.459
E075,2025-04-30,16,8.83,0.556
E075,2025-05-01,18,7.88,0.695
E075,2025-05-02,13,7.12,0.695
E075,2025-05-05,9,7.01,0.46
E075,2025-05-06,15,8.88,0.585
E075,2025-05-07,15,7.2,0.698
E075,2025-05-08,11,8.14,0.452
E075,2025-05-09,19,7.35,0.728
E075,2025-05-12,15,8.23,0.496
E075,2025-05-13,17,7.72,0.637
E075,2025-05-14,14,7.6,0.556
E075,2025-05-15,10,7.04,0.485
E075,2025-05-16,23,8.72,0.791
E075,2025-05-19,14,7.63,0.616
E075,2025-05-20,19,8.77,0.653
E075,2025-05-21,11,8.35,0.519
E075,2025-05-22,16,8.62,0.759
E075,2025-05-23,13,8.55,0.538
E075,2025-05-26,21,8.55,0.68
E075,2025-05-27,16,7.3,0.698
E075,2025-05-28,14,8.82,0.515
E075,2025-05-29,18,8.77,0.813
E075,2025-05-30,21,7.45,0.741
E075,2025-06-02,22,8.22,0.706
E075,2025-06-03,17,8.13,0.713
E075,2025-06-04,13,8.34,0.491
E075,2025-06-05,15,7.19,0.713
E075,2025-06-06,10,7.9,0.429
E075,2025-06-09,18,7.96,0.832
E075,2025-06-10,13,7.41,0.634
E075,2025-06-11,11,7.48,0.537
E075,2025-06-12,11,7.7,0.523
E075,2025-06-13,23,8.07,0.847
E075,2025-06-16,16,7.3,0.727
E075,2025-06-17,11,8.58,0.492
E075,2025-06-18,18,7.56,0.645
E075,2025-06-19,12,8.3,0.411
E075,2025-06-20,18,7.79,0.735
E075,2025-06-23,11,8.48,0.531
E075,2025-06-24,10,8.55,0.475
E075,2025-06-25,23,8.04,0.812
E075,2025-06-26,11,8.95,0.416
E075,2025-06-27,16,8.21,0.754
E075,2025-06-30,21,7.64,0.733
E075,2025-07-01,17,7.08,0.69
E075,2025-07-02,16,8.18,0.732
E075,2025-07-03,15,8.0,0.741
E075,2025-07-04,15,7.48,0.536
E075,2025-07-07,16,8.48,0.639
E075,2025-07-08,12,8.21,0.471
E075,2025-07-09,13,7.15,0.502
E075,2025-07-10,14,8.15,0.442
E075,2025-07-11,12,7.95,0.453
E075,2025-07-14,20,8.04,0.794
E075,2025-07-15,20,8.8,0.697
E075,2025-07-16,21,8.26,0.712
E075,2025-07-17,14,7.4,0.564
E075,2025-07-18,13,8.98,0.554
E075,2025-07-21,10,8.52,0.484
E075,2025-07-22,16,8.56,0.751
E075,2025-07-23,13,7.74,0.537
E075,2025-07-24,27,8.36,0.858
E075,2025-07-25,16,8.95,0.748
E075,2025-07-28,13,7.44,0.535
E075,2025-07-29,25,8.35,0.824
E075,2025-07-30,10,7.14,0.423
E075,2025-07-31,23,8.09,0.743
E075,2025-08-01,20,7.3,0.711
E075,2025-08-04,13,7.99,0.521
E075,2025-08-05,13,8.6,0.405
E075,2025-08-06,14,7.86,0.727
E075,2025-08-07,15,8.64,0.541
E075,2025-08-08,21,7.99,0.787
E075,2025-08-11,14,8.2,0.574
E075,2025-08-12,8,7.69,0.41
E075,2025-08-13,16,8.15,0.588
E075,2025-08-14,14,7.98,0.565
E075,2025-08-15,20,8.98,0.841
E075,2025-08-18,17,7.95,0.588
E075,2025-08-19,16,8.74,0.522
E075,2025-08-20,8,8.43,0.417
E075,2025-08-21,13,8.68,0.441
E075,2025-08-22,23,8.71,0.894
E075,2025-08-25,22,7.83,0.728
E075,2025-08-26,15,8.19,0.529
E075,2025-08-27,9,8.19,0.451
E075,2025-08-28,15,7.36,0.566
E075,2025-08-29,10,8.43,0.448
E075,2025-09-01,10,7.76,0.382
E075,2025-09-02,20,7.04,0.74
E075,2025-09-03,15,7.74,0.648
E075,2025-09-04,15,8.45,0.629
E075,2025-09-05,15,8.8,0.47
E075,2025-09-08,21,7.82,0.749
E075,2025-09-09,17,8.64,0.603
E075,2025-09-10,19,8.1,0.664
E075,2025-09-11,15,7.09,0.574
E075,2025-09-12,14,8.81,0.443
E075,2025-09-15,19,8.02,0.737
E075,2025-09-16,21,8.24,0.667
E075,2025-09-17,15,7.39,0.533
E075,2025-09-18,16,8.7,0.667
E075,2025-09-19,14,8.59,0.468
E075,2025-09-22,15,7.94,0.485
E075,2025-09-23,13,7.27,0.654
E075,2025-09-24,16,7.55,0.604
E075,2025-09-25,13,7.49,0.459
E075,2025-09-26,13,7.69,0.574
E075,2025-09-29,17,8.21,0.703
E075,2025-09-30,13,7.05,0.65
E076,2025-01-01,21,8.83,0.629
E076,2025-01-02,14,8.47,0.476
E076,2025-01-03,21,8.72,0.654
E076,2025-01-06,9,7.37,0.477
E076,2025-01-07,15,7.69,0.665
E076,2025-01-08,10,7.21,0.487
E076,2025-01-09,15,7.01,0.568
E076,2025-01-10,19,8.47,0.68
E076,2025-01-13,20,8.42,0.718
E076,2025-01-14,16,8.71,0.642
E076,2025-01-15,10,7.55,0.477
E076,2025-01-16,11,7.18,0.57
E076,2025-01-17,11,7.56,0.528
E076,2025-01-20,17,8.32,0.551
E076,2025-01-21,13,8.91,0.559
E076,2025-01-22,16,7.9,0.544
E076,2025-01-23,15,8.4,0.471
E076,2025-01-24,19,8.66,0.582
E076,2025-01-27,12,8.39,0.531
E076,2025-01-28,13,7.21,0.674
E076,2025-01-29,16,7.54,0.62
E076,2025-01-30,12,8.0,0.517
E076,2025-01-31,13,7.99,0.478
E076,2025-02-03,15,7.68,0.75
E076,2025-02-04,14,8.79,0.578
E076,2025-02-05,9,8.62,0.44
E076,2025-02-06,21,7.84,0.728
E076,2025-02-07,9,8.11,0.454
E076,2025-02-10,19,8.2,0.671
E076,2025-02-11,19,8.84,0.573
E076,2025-02-12,10,8.26,0.472
E076,2025-02-13,20,8.76,0.675
E076,2025-02-14,14,7.55,0.642
E076,2025-02-17,14,7.3,0.756
E076,2025-02-18,8,8.26,0.356
E076,2025-02-19,17,8.3,0.571
E076,2025-02-20,14,7.98,0.63
E076,2025-02-21,12,8.85,0.489
E076,2025-02-24,15,7.96,0.578
E076,2025-02-25,9,8.79,0.409
E076,2025-02-26,18,8.86,0.585
E076,2025-02-27,18,7.96,0.655
E076,2025-02-28,17,8.13,0.551
E076,2025-03-03,22,8.45,0.733
E076,2025-03-04,14,8.33,0.634
E076,2025-03-05,11,7.31,0.555
E076,2025-03-06,13,7.45,0.575
E076,2025-03-07,19,7.76,0.64
E076,2025-03-10,9,7.05,0.461
E076,2025-03-11,12,7.11,0.664
E076,2025-03-12,18,8.12,0.635
E076,2025-03-13,14,7.44,0.598
E076,2025-03-14,20,8.98,0.657
E076,2025-03-17,18,7.6,0.663
E076,2025-03-18,16,7.5,0.633
E076,2025-03-19,17,8.16,0.781
E076,2025-03-20,12,8.78,0.374
E076,2025-03-21,21,8.88,0.646
E076,2025-03-24,17,7.67,0.66
E076,2025-03-25,23,8.51,0.769
E076,2025-03-26,16,7.78,0.58
E076,2025-03-27,9,7.21,0.502
E076,2025-03-28,14,7.61,0.644
E076,2025-03-31,12,7.84,0.589
E076,2025-04-01,17,7.86,0.844
E076,2025-04-02,13,8.26,0.423
E076,2025-04-03,16,8.58,0.483
E076,2025-04-04,12,8.79,0.559
E076,2025-04-07,14,8.52,0.51
E076,2025-04-08,17,8.36,0.704
E076,2025-04-09,19,7.55,0.652
E076,2025-04-10,14,8.84,0.474
E076,2025-04-11,18,8.85,0.55
E076,2025-04-14,14,7.64,0.612
E076,2025-04-15,15,8.4,0.703
E076,2025-04-16,12,8.2,0.465
E076,2025-04-17,11,7.06,0.586
E076,2025-04-18,11,7.2,0.532
E076,2025-04-21,10,7.16,0.544
E076,2025-04-22,14,7.65,0.519
E076,2025-04-23,17,7.65,0.744
E076,2025-04-24,18,7.53,0.706
E076,2025-04-25,13,7.54,0.664
E076,2025-04-28,21,8.29,0.676
E076,2025-04-29,15,7.7,0.548
E076,2025-04-30,20,8.84,0.736
E076,2025-05-01,12,8.02,0.437
E076,2025-05-02,12,7.02,0.497
E076,2025-05-05,11,8.45,0.46
E076,2025-05-06,19,8.55,0.737
E076,2025-05-07,18,8.9,0.642
E076,2025-05-08,20,7.2,0.759
E076,2025-05-09,13,7.6,0.456
E076,2025-05-12,16,8.96,0.516
E076,2025-05-13,10,8.5,0.4
E076,2025-05-14,22,8.11,0.795
E076,2025-05-15,15,7.16,0.793
E076,2025-05-16,12,7.43,0.441
E076,2025-05-19,15,8.88,0.439
E076,2025-05-20,17,8.67,0.671
E076,2025-05-21,10,7.57,0.549
E076,2025-05-22,11,8.24,0.465
E076,2025-05-23,16,8.78,0.692
E076,2025-05-26,13,8.01,0.515
E076,2025-05-27,13,7.7,0.441
E076,2025-05-28,11,7.13,0.521
E076,2025-05-29,13,7.74,0.646
E076,2025-05-30,20,8.91,0.703
E076,2025-06-02,13,8.68,0.462
E076,2025-06-03,16,8.23,0.718
E076,2025-06-04,18,8.19,0.651
E076,2025-06-05,11,7.15,0.61
E076,2025-06-06,14,7.13,0.715
E076,2025-06-09,10,7.4,0.466
E076,2025-06-10,17,8.57,0.749
E076,2025-06-11,17,7.27,0.654
E076,2025-06-12,18,8.79,0.566
E076,2025-06-13,24,8.48,0.773
E076,2025-06-16,15,7.74,0.526
E076,2025-06-17,15,8.94,0.569
E076,2025-06-18,16,7.83,0.716
E076,2025-06-19,15,8.59,0.6
E076,2025-06-20,18,7.32,0.726
E076,2025-06-23,8,7.12,0.415
E076,2025-06-24,19,8.62,0.577
E076,2025-06-25,15,8.93,0.632
E076,2025-06-26,19,8.64,0.605
E076,2025-06-27,13,8.61,0.54
E076,2025-06-30,16,8.13,0.54
E076,2025-07-01,15,8.67,0.471
E076,2025-07-02,16,7.11,0.723
E076,2025-07-03,9,8.55,0.42
E076,2025-07-04,15,7.25,0.658
E076,2025-07-07,13,7.06,0.544
E076,2025-07-08,22,8.47,0.703
E076,2025-07-09,25,7.79,0.829
E076,2025-07-10,12,8.5,0.594
E076,2025-07-11,14,7.03,0.578
E076,2025-07-14,15,7.86,0.586
E076,2025-07-15,7,7.1,0.408
E076,2025-07-16,12,7.68,0.532
E076,2025-07-17,21,8.63,0.655
E076,2025-07-18,16,7.24,0.736
E076,2025-07-21,11,7.39,0.627
E076,2025-07-22,16,8.3,0.499
E076,2025-07-23,14,8.04,0.644
E076,2025-07-24,13,7.34,0.641
E076,2025-07-25,19,8.89,0.632
E076,2025-07-28,15,7.88,0.645
E076,2025-07-29,11,7.94,0.547
E076,2025-07-30,17,8.45,0.751
E076,2025-07-31,20,7.9,0.671
E076,2025-08-01,14,8.63,0.586
E076,2025-08-04,8,7.63,0.454
E076,2025-08-05,10,8.01,0.497
E076,2025-08-06,16,8.96,0.707
E076,2025-08-07,17,7.57,0.661
E076,2025-08-08,12,7.91,0.487
E076,2025-08-11,14,7.83,0.59
E076,2025-08-12,10,8.09,0.526
E076,2025-08-13,21,8.06,0.683
E076,2025-08-14,10,7.94,0.516
E076,2025-08-15,19,8.58,0.651
E076,2025-08-18,14,8.06,0.648
E076,2025-08-19,21,8.08,0.722
E076,2025-08-20,18,8.58,0.541
E076,2025-08-21,11,8.49,0.409
E076,2025-08-22,10,8.38,0.46
E076,2025-08-25,25,8.8,0.754
E076,2025-08-26,8,7.1,0.481
E076,2025-08-27,15,7.64,0.596
E076,2025-08-28,11,7.01,0.646
E076,2025-08-29,18,8.31,0.59
E076,2025-09-01,15,8.99,0.55
E076,2025-09-02,12,7.59,0.491
E076,2025-09-03,20,8.67,0.606
E076,2025-09-04,11,8.07,0.504
E076,2025-09-05,12,7.29,0.606
E076,2025-09-08,11,7.11,0.471
E076,2025-09-09,17,7.9,0.564
E076,2025-09-10,12,7.55,0.62
E076,2025-09-11,13,8.62,0.608
E076,2025-09-12,15,8.43,0.48
E076,2025-09-15,15,7.07,0.743
E076,2025-09-16,10,7.33,0.408
E076,2025-09-17,7,7.25,0.284
E076,2025-09-18,20,8.45,0.656
E076,2025-09-19,11,7.45,0.517
E076,2025-09-22,15,8.56,0.587
E076,2025-09-23,17,7.51,0.688
E076,2025-09-24,11,7.64,0.499
E076,2025-09-25,13,7.9,0.582
E076,2025-09-26,19,8.74,0.697
E076,2025-09-29,15,7.64,0.566
E076,2025-09-30,13,8.7,0.619
E077,2025-01-01,14,7.49,0.593
E077,2025-01-02,13,8.54,0.558
E077,2025-01-03,8,7.08,0.452
E077,2025-01-06,16,7.76,0.636
E077,2025-01-07,8,8.06,0.321
E077,2025-01-08,18,7.54,0.741
E077,2025-01-09,11,8.38,0.488
E077,2025-01-10,13,7.87,0.541
E077,2025-01-13,10,7.09,0.504
E077,2025-01-14,17,8.69,0.567
E077,2025-01-15,12,8.05,0.586
E077,2025-01-16,19,8.04,0.656
E077,2025-01-17,14,7.06,0.637
E077,2025-01-20,13,7.47,0.453
E077,2025-01-21,18,7.06,0.758
E077,2025-01-22,14,8.64,0.551
E077,2025-01-23,19,7.94,0.701
E077,2025-01-24,16,8.95,0.679
E077,2025-01-27,10,8.34,0.486
E077,2025-01-28,19,8.35,0.701
E077,2025-01-29,15,7.9,0.668
E077,2025-01-30,17,8.12,0.657
E077,2025-01-31,18,7.21,0.713
E077,2025-02-03,9,7.45,0.474
E077,2025-02-04,11,7.46,0.532
E077,2025-02-05,12,7.83,0.51
E077,2025-02-06,9,7.22,0.474
E077,2025-02-07,14,8.74,0.658
E077,2025-02-10,19,7.04,0.709
E077,2025-02-11,11,8.3,0.501
E077,2025-02-12,15,8.92,0.519
E077,2025-02-13,18,8.65,0.56
E077,2025-02-14,11,7.67,0.525
E077,2025-02-17,18,7.9,0.705
E077,2025-02-18,10,7.0,0.513
E077,2025-02-19,22,8.95,0.758
E077,2025-02-20,17,8.86,0.614
E077,2025-02-21,21,8.08,0.759
E077,2025-02-24,13,7.88,0.517
E077,2025-02-25,16,8.94,0.577
E077,2025-02-26,13,7.77,0.461
E077,2025-02-27,13,7.11,0.726
E077,2025-02-28,12,8.83,0.414
E077,2025-03-03,18,8.57,0.605
E077,2025-03-04,19,8.51,0.672
E077,2025-03-05,11,7.42,0.394
E077,2025-03-06,12,7.26,0.706
E077,2025-03-07,18,7.89,0.632
E077,2025-03-10,10,7.8,0.467
E077,2025-03-11,10,7.51,0.502
E077,2025-03-12,9,7.13,0.411
E077,2025-03-13,21,7.2,0.771
E077,2025-03-14,15,7.63,0.534
E077,2025-03-17,16,7.94,0.629
E077,2025-03-18,12,7.75,0.593
E077,2025-03-19,13,8.11,0.511
E077,2025-03-20,10,7.78,0.465
